president names,schools
meth; coed; sem; ic; 329). pres.—c. ralph arthur. dean-reg.—f rank a. beu. ,"ferrum junior college, ferrum (—; "
"coed; sem; iiif; 1,343). pres.—jerome h. holland. dean—william h. martin. ","hampton institute, hampton (s; p; "
,smith. 
"pres.—l. h. hance. chmn., com. on academic studies— ","institute of textile technology, char- lottesville (—; p; men; sem; iiig; 14). "
"pres.—francis g. lankford, jr. dean—earl r. boggs. ","longwood college, farmville (s, ted; st; wo; sem; iiie; 968). "
pres.—orville w. wake. dean—john m. turner. treas.—theodore a. bergman. reg.—blanche latham. lib.—mary h. bassett. ,"lynchburg college, lynchburg (s; dise of christ; coed; sem; iie; 918). "
pres.—g. tyler miller. ,"madison college, harrisonburg (s, ted; st; men, wo; sem; iiie; 1,434). "
"wo; sem; ic; 185). pres.—john h. fray. reg.—edith hoover, acting. ","marion college, marion (—; luth; "
"presb; wo; sem; iib; 376). pres.—samuel r. spencer, jr. dean—martha 8. grafton. treas.—john b. daffin. reg.—marguerite hillhouse. lib.—gertrude c. davis. ","mary baldwin college, staunton (8s; "
"arlington 7 (8; rc; wo; sem; ie; 242), pres.—mother m. berchmans walsh. dean—mother m. conrad grace. bursar—mother m. michael murphy. reg.—mother richard marie beck. lib.— margaret l. hopkins. dean of wo.—mother m. eymard gallagher. ","marymount college, 2807 n. glebe rd., "
"(s, dent, med, mt, nur, phar, pt, xt; st; coed; qr; ivg; 1,249). pres.—r. blackwell smith, jr. compt.—william f. tompkins. lib.—margaret mccluer. medicine—william f. maloney. dentistry—harry lyons. nursing—doris b. yingling. pharmacy—warren e. weaver. hospital admin.—robert hudgens. ","medical college of virginia, richmond "
"road, roanoke (jcb; prop; coed; qr; ia; 315). pres.—murray k. coulter. admin. asst.—dorothy c. hancock. bursar—gladys b. bradley. reg.—juanita d. moorman. lib.—betty l. allen. ","national business college, 8 franklin "
"ucation, the, richmond 27 (s, rel; presb; coed; sem; iiii; 119). pres.—charles e. s. kraemer. ",presbyterian school of christian ed- 
pres.—f. d. goodwin. ,"inary in virginia, alexandria (theol; pe; men; sem; iiig; 183). "
pres.—j. ear] moreland. ,"randolph-macon college, ashland (s; meth; men; sem; iib; 565). "
"pres.—william fletcher quillian, jr. ","randolph-macon woman’s_ college, lynchburg (s, chem; meth; wo; sem; iie; 685). "
"coed; sem; iie; 661). pres.—h. sherman oberly. dean—perry f. kendig. treas.—clarence p. caldwell, jr. dir. of admis.—sam r. good. reg.—homer bast. lib.—lucile dobson snow. dir., student activities—donald m. sutton. ","richmond professional institute. see college of william and mary. roanoke college, salem (s; luth; "
pe; coed; sem; iie; 404). pres.—ear! h. mcclenney. dean—t. h. e. jones. treas.—thomas m. law. reg.—l. parker. ,"saint paul’s college, lawrenceville (s; "
pres.—forrest 8. racey. dean-reg.—john c. shreve. treas.—mrs. forrest 8s. racey. ,"shenandoah college, dayton (s; evan ub; coed; sem; ic; 156). "
pres.—forrest s. racey. dean—wm. j. skeat. treas.—mrs. forrest 8. racey. reg.—john c. shreve. ,"shenandoah conservatory of music, dayton (mus; evan ub; coed; sem; iih; 97). "
pres.—margaret durham robey. dean—mary louise israel. bus. mgr.—h. russell robey. ,"southern seminary and junior college, buena vista (—; wo; sem; ic; 216) "
"wo; sem; ic; 156). pres.—john c. simpson. dean—ida fitzgerald. bus. mgr.—john h. zechman, jr. ie co admis.-reg.— marguerite car- ","stratford college, danville (—; p; "
p; wo; sem; iib; 539). pres.—anne gary pannell. dean—mary j. pearl. ,"sweet briar college, sweet briar (s; "
treas.-asst. to pres.—peter v. daniel. dir. of admis.—jean louise williams. rec.—jeanette boone. ,p; wo; sem; iib; 539). pres.—anne gary pannell. dean—mary j. pearl. 
"chem, law; bapt; cord; sem; iiij; 3,646). pres.—geo. m. modlin. treas.—chas. h. wheeler, iti. reg.—for men, helen a. monsell; for wo., catherine bell. lib.— dean of suni) j. gray. richmond college, arts and sci- ences (men)—robert f. smart. westhampton college (wo.)—mar- guerite roberts. law—william t. muse. bus. admin.—w. david robbins. graduate—b. c. holtzclaw. summer session—edw. f. overton. ","university of richmond, itaiaan’ (s, "
"(s, arch, bus, chem, eng, law, med, mt, nur, xt; st; men, wo; sem; tvr 1292 ), pres.—edgar f. shannon, jr. compt.—vincent shea. chane. (community colleges)— joseph l. vaughan. dean of univ.—b. f. d. runk. dean (admis.)—marvin b. perry. lib.—john c. wyllie. ","university of virginia, charlottesville "
pres.—walter s. newman. ,"virginia polytechnic institute, blacks- burg (s, arch, chem, eng; st; coed; qr; ivh; 6,439). "
,pres.—walter s. newman. 
"pres.—charles k. martin, jr. ","of virginia polytechnic institute, radford (8s, ted; st; wo; qr; iilie). "
pres.—robert p. daniel. ,"mus, ted; st; coed; sem; iiif; 2,781). "
,pres.—robert p. daniel. 
"lege, lynchburg (—; bapt; coed; sem; iie; 261). pres.—m. c. allen. dean-reg.—j. r. williams. treas.—f. d. abrams. ",virginia theological seminary and col- 
20 (s; bapt; coed; sem; iij; 911). pres.—thomas h. henderson. dean— : bus. mgr.—l. d. smith. reg.—theresita n. braxton. lib.—verdelle v. bradley. ,"virginia union university, richmond "
"pres.—perry h. mitchell, acting. ","central washington college of educa- tion, ellensburg (nw, ted; st; coed; qr; iiid; 2,048). "
dist; coed; qr; ic; 508). pres.—kenneth p. mallery. dean—benedict t. hallgrimson. bursar—constance deichman. reg.—arthur ehret. lib.—roger m. miller. ,"ell. centralia college, centralia (nw; "
"clark college, vancouver (nw; dist; coed; qr; ic; 1,398). pres.—dwight c. baird. deans—lewis d. cannell (liberal arts), walter s. johnson (applied arts). ",evening and part-time — boyd mills. 
pres.—don 8. patterson. ,"eastern washington college of educa- tion, cheney (nw, ted; st; coed; qr: ille: 2,621). "
pres.—edmund w. morton. ,"gonzaga university, spokane 2 (nw, chem, law; rc; coed; sem; iiik; 1,781). "
,ili 
dist ; coed; qr; ic; 541). pres.—edward p. smith. bus. mgr.—vicki siggstedt. reg.—j. r. frost. lib.—john spellman. dir. of student affairs—maurice j. ,"grays harbor college, aberdeen (nw; "
pres.—c. e. butterfield. ,"and sth ave., ne., seattle (bi; assem of god; coed; qr; iiii; 196). "
"(nw, fted ; luth; coed; sem; itik; 1,698). pres.-bus. mgr.—s. c. eastvold. dean—philip e. hauge. reg.—linka k. johnson. admis. off.—roy fe. olson. lib.—frank h. haley. ","pacific lutheran college, tacoma 44 "
pres.—john r. sullivan. ,"seminary, kenmore (nw; rc; men; qr; iib; 180). "
pres.—dunstan curtis. ,"st. martin’s college, olympia (nw.; rc; men; sem; ile; 314). "
,"dean, instr.—p. f. ashton. "
pres.—albert a. lemieux. ,"seattle university, seattle 22 (nw, chem, nur; rc; coed; qr; iiik; 3,190). "
,pres.—albert a. lemieux. 
,exec. vice pres.—john j. kelley. 
"(nw, chem, mus, ot, fted; meth; coed; sem; iitik; 2,590). pres.—r. franklin thompson. bus. off.—w. gerard banks. reg.—helen bay. admis. off.—mary curran. lib.— warren perry. dean of students—richard d. smith. dean of men—james nelson. dean of wo.—margarette walker. ",walla walla 
pres.—charles e. odegaard. ,"seattle 5 (nw, arch, bus, chem, dent, dh, eng, for, jour, law, lib, med, mt, mus, nur, phar, sw; st; coed; qr; ivk ; 22,948). "
pres.—percy w. christian. ,"college, college place (nw, nur; sda; coed; qr; iiij; 1802) "
"(nw, bus, chem, eng, mus, phar, ted, vet; st; coed; sem; ivkk; 6,943). pres.—c. clement french. dean of faculty—s. t. stephenson. bus. mgr.—c. a. pettibone. reg.-dir. of admis.—claude simpson. lib.—g. d. smith. dean of students—j. c. clevenger. asso. dean of students (men)—ar- thur e. mccartan. asso. dean of students (wo.)—cath- erine m. northrup. agriculture—g. w. fischer, acting. economics and bus.—eugene clark. education—zeno b. katterle. home economics—velma phillips. eng. and mineral tech.—john p. spielman. pharmacy—allen i. white. physical ed.—golden romney. sciences and arts—a. w. thomp- son. veterinary medicine—ernest c. stone. graduate—donald s. farner. summer session—zeno b. katterle. ","washington state university, pullman "
(nw; dist; coed; qr; ic; 498). pres.—james m. starr. bursar—leonard ekman. registrar—helen van tassell. lib.—jane allyn. ,"wenatchee valley college, wenatchee "
"coed; qr; iile; 2,524). pres.—james l. jarrett. ","dean of students—marvin durham. western washington college of educa- tion, bellingham (nw, ted; st; "
"chem: p; coed; sem; iiie; 1,369). pres.—f rank f. warren. ","whitworth college, spokane 53 (nw, "
"(nw; dist; coed; qr; ic; 904). pres.—richard p. bailey. dean, instr.—robert 8s. seamons. dean, admis.—robert q. mckinney. lib.—richard waddle. dean of students—h. c. hopf. ","yakima valley junior college, yakima "
pres.—richard e. shearer. ,philippi (n; bapt; coed; sem; iif; 471). 
ed; sem; if; 742). pres.—d. k. shroyer. dean—g. e. hartman. bursar—erma mcdaniel. reg.—jenette horton. lib.— william chrisley. dean of wo.—topsy o’dell. summer session—d. k. shroyer. ,"beckley college, beckley (—; p; co- "
pres.—perry epler gresham. ,sem ; iib; 606). 
,pres.—perry epler gresham. 
dean of students—robert a. pres- ,dean of faculty-vice pres.—b. r. weimer. 
"coed; sem; iie; 1,578). pres.—joseph f. marsh. dean of faculty—david kirby. bus. mgr.—j. therin rogers. reg.—nelrose r. price. lib.—ora peters. dean of men—w. 8s. wooddell. dean of wo.—damaris wilson. summer session—david kirby. ","concord college, athens (n, ted; st; "
pres.—david k. allen. ,presb; coed; sem; iif; 554). 
"pres.—eston k. feaster. dean of college—george r. hunt. bus. mgr.—homer cox. reg.-dir. of admis.—otis h. milam, jr. lib.—josephine l. rosier. dir., student pers — wayne 8s. martin. summer session—george r. hunt. glenville state college, glenville (n, ted; st; coed; sem; iif; 756). pres.—harry b. heflin. dean—delmar k. somerville. bus. mgr.-finan. sec.—lloyd m. jones. reg.—brown trussler. lib.—charles d. patterson. dean of men-dir. of guid.—robert wh. higgins. dean of wo.—pear!] pickens. summer session—delmar k. som- erville. greenbrier college, lewisburg (—; p; wo;sem; ic; 95). pres.—john f’. montgomery. dean-reg.—addah belle mcclaskey. marshall college, huntington 1 (n, ted; st; coed; sem; iiij; 4,861). pres.—stewart h. smith. compt.—fred smith. reg.-dir. of admis.—luther e. bled- soe. lib.—harold william apel. dean of men—harold l. willey. dean of wo.—lillian helms buskirk. applied science—a. e. mccaskey. ","fairmont state college, (n, ted; st; coed; sem; iie; iacale "
pres.—leonard riggleman. ,"(n; p; coed; sem; iie; 2,160). "
"ginia university, keyser (n; st; coed ;sem; ic; 597). pres.—e. he. church. dean-reg.—k. s. mckee. finan. sec.—john l. raschella. lib.—mary f. shipper. dean of wo.—kathryn dever. summer session—e. e. church. ",potomac state college of west vir- 
coed; sem; iie; 662). pres.—k. duane hurley. dean—ward w. keesecker. bus. mgr.—arlen l. swiger. reg.—alta l. van horn. lib.—eva lee cole. dean of men—gene m. sperry. dean of wo.—elizabeth whipple. clarksburg branech—harold bak- ker. summer session—p. e. king. ,"fairmont | salem college, salem (—; sd bapt; "
"shepherd college, shepherdstown (n, ted; st; coed; sem; iif; 839). pres.—oliver s. ikenberry. dean—a. g. slonaker. bus. off.—john l. egle. reg.-dir. of admis.—a. p. rider lib.—john s. maine. deans of students—ormsby l. harry, vera cullison. summer session—a. g. slonaker. west liberty state college, west lib- erty (n, dh, ted; st; coed; sem; iif ; 1,393). pres.—paul n. elbin. academic dean—denver f. arnett. bus. mgr.—l. a. orsini. reg.—jesse j. pugh. lib.—vivian r. boughter. dean of students—j. a. bartell. summer session—paul n. elbin. west virginia institute of technology, montgomery (n, tech; st; coed; sem ; iih; 980). pres.—w. b. axtell. dean—f. e. thornton. compt.—james l. duncan. reg.—annie l. castle. lib.—john w. mccraw. dean of men—neal d. baisi. dean of wo.—dainty mccaughan. summer session—f. e. thornton. west virginia state college, institute (n; st: coed; sem; iif; 2,042). pres.—william j. l. wallace. dean—harrison h. ferrell. bus. mgr.—r. b. welch. reg.—daniel p. lincoln. lib— john e. scott. dean of men—james kelly, jr. dean of wo.—willie p. russell. summer session—harrison h. fer- rell. ",coed; sem; iie; 662). pres.—k. duane hurley. dean—ward w. keesecker. bus. mgr.—arlen l. swiger. reg.—alta l. van horn. lib.—eva lee cole. dean of men—gene m. sperry. dean of wo.—elizabeth whipple. clarksburg branech—harold bak- ker. summer session—p. e. king. 
pres.—stanley h. martin. ,"west virginia university, morgan- town (n, bus, chem, dent, eng, for, law, med, mt, mus, phar, sw, ted; st; coed; sem; ivk; 7,051). "
pres.—william f. troy. ,"wheeling college, wheeling (chem; rc; coed; sem; iib; 381). "
pres.—sister m. augustine. dean—nsister m. providencia. bus. mgr.—sister m. juan. reg.—sister m. edmund. ,"alverno college, milwaukee 15 (n, mus, nur, ted; rc; wo; sem; iij; 979). "
jeblaas (—; co; coed; qr; id; ie pres.—a. j. mcdermott. ,"ashland county teachers college, "
,"barron county teachers college, rice "
alma (—; co; coed; sem; id; 21). pres.—milton d. berlin. ,"buffalo county teachers college, "
presb; coed; sem; ile; 767). pres.—robert d. steele. dean—morris spencer. ,"carrell college, waukesha (n, ted; "
pres.—e. g. wippermann. ,"columbia county teachers college, columbus (—3;3 co; coed; sem; id; 61). "
pres.—phyllis ritter. reg.-sec.—mrs. m. schnaderback. ,"dodge county teachers college, may- vile (—-- co. coed > sem: id 3171). "
pres.—sister mary nona. dean—sister jane frances. ,"edgewood college of the sacred heart, madison 5 (n; rc; wo; sem ; iie; 417). "
pres.—john w. zweifel. ,"summer session—sister m. joan. green county teachers college, mon- roe (—; co; coed; qr; id; 63). "
,"immaculate conception college, inc., box 148, oconomowoe (—; rc; men; sem; iij; 96). "
"langlade county teachers college, antigo (—; co; coed; qr; id; 67). pres.—s. m. calhoun. lawrence college, appleton (n, chem, mus; p; coed; sem; ivj; 991). pres.—douglas m. knight. dean of college—marshall b. hul- bert. bus. mgr.—marwin o. wrolstad. dir. of admis.—edward j. roberts. reg.—dorothy h. draheim. lib.—h. a. brubaker. ",see lawrence college. 
pres.—g. t. longbotham. ,"lincoln county teachers college, merrill (—; co; coed; sem; id; 39). "
"pres.—lester a. timm. reg.—jack v. ackerman. marian college, 390 e. division st., fond du lae (n; rc; wo; sem; ile; 368). pres.—sister m. fidelis. dean—sister m. muriel. bus. off.—sister m. giovanni. reg.—sister mary therese. lib.—sister clare marie. ","manitowoc county teachers college, manitowoe (—; co; coed; qr; id; 82). "
pres.—t. k. hocking. ,"marinette county teachers college, marinette (—; co; coed; sem; id; 87). "
pres.—edward j. o’donnell. ,"marquette university, milwaukee 3 (n, bus, chem, dent, dh, eng, jour, law, med, mt, nur, pt; rc; coed; sem; ivk; 10,148). "
